Virtual User Script started at: 05/12/2023 3:26:40	[MsgId: MMSG-15967]
..\\Parameters\\LibCommonTransactions.h(221): t=13384ms: 632-byte request headers for "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary" (RelFrameId=1.1, Internal ID=17)
..\\Parameters\\LibCommonTransactions.h(221):     GET /cgi-bin/nav.pl?page=menu&in=itinerary HTTP/1.1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Referer: http://localhost:1080/cgi-bin/welcome.pl?page=itinerary\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-User: ?1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Upgrade-Insecure-Requests: 1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Dest: frame\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Site: same-origin\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Mode: navigate\r\n
..\\Parameters\\LibCommonTransactions.h(221):     DNT: 1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept-Encoding: gzip, deflate\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept-Language: ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept: */*\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Host: localhost:1080\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Cookie: MSO=SID&1701728800; MTUserInfo=firstName&Jojo&address2&&username&jojo&hash&47&last
..\\Parameters\\LibCommonTransactions.h(221):     Name&Bean%0A&address1&&creditCard&&expDate&%0A\r\n
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13677ms: Server localhost has shut down the connection [4] prematurely (empty response, no HTTP headers received). Considering retry  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13677ms: Closed connection [4] to localhost:1080 after completing 1 request(s)  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13678ms: reporting user data point RETRY_KEEP_ALIVE  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13679ms: Connecting [4] to host 127.0.0.1:1080  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13692ms: Connected socket [4] from 127.0.0.1:2697 to 127.0.0.1:1080 in 8 ms  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13692ms: 615-byte request headers for "http://localhost:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=18)
..\\Parameters\\LibCommonTransactions.h(221):     GET /cgi-bin/itinerary.pl HTTP/1.1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Referer: http://localhost:1080/cgi-bin/welcome.pl?page=itinerary\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-User: ?1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Upgrade-Insecure-Requests: 1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Dest: frame\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Site: same-origin\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Mode: navigate\r\n
..\\Parameters\\LibCommonTransactions.h(221):     DNT: 1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept-Encoding: gzip, deflate\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept-Language: ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept: */*\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Host: localhost:1080\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Cookie: MSO=SID&1701728800; MTUserInfo=firstName&Jojo&address2&&username&jojo&hash&47&last
..\\Parameters\\LibCommonTransactions.h(221):     Name&Bean%0A&address1&&creditCard&&expDate&%0A\r\n
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13748ms: 256-byte response headers for "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary" (RelFrameId=1.1, Internal ID=17)
..\\Parameters\\LibCommonTransactions.h(221):     HTTP/1.1 200 OK\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Date: Mon, 04 Dec 2023 22:26:52 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Server: Apache/2.2.21 (Win32)\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Expires: Sun, 03 Dec 2023 22:26:52 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Keep-Alive: timeout=5, max=100\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Transfer-Encoding: chunked\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Content-Type: text/html; charset=ISO-8859-1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13750ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary" (RelFrameId=1.1, Internal ID=17)
..\\Parameters\\LibCommonTransactions.h(221):     5ca\r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13750ms: 7-byte chunked response overhead for "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary" (RelFrameId=1.1, Internal ID=17)
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221):     0\r\n
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13750ms: 1482-byte chunked response body for "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary" (RelFrameId=1.1, Internal ID=17)
..\\Parameters\\LibCommonTransactions.h(221):     <!DOCTYPE html\n
..\\Parameters\\LibCommonTransactions.h(221):     \tPUBLIC "-//W3C//DTD XHTML 1.0 Transitional//EN"\n
..\\Parameters\\LibCommonTransactions.h(221):     \t "http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd">\n
..\\Parameters\\LibCommonTransactions.h(221):     <html xmlns="http://www.w3.org/1999/xhtml" lang="en-US" xml:lang="en-US">\n
..\\Parameters\\LibCommonTransactions.h(221):     <head>\n
..\\Parameters\\LibCommonTransactions.h(221):     <title>Web Tours Navigation Bar</title>\n
..\\Parameters\\LibCommonTransactions.h(221):     <meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1" />\n
..\\Parameters\\LibCommonTransactions.h(221):     </head>\n
..\\Parameters\\LibCommonTransactions.h(221):     <body bgcolor="#E0E7F1">\n
..\\Parameters\\LibCommonTransactions.h(221):     \n
..\\Parameters\\LibCommonTransactions.h(221):     <style>\n
..\\Parameters\\LibCommonTransactions.h(221):     \tblockquote {font-family: tahoma; font-size : 10pt}\n
..\\Parameters\\LibCommonTransactions.h(221):     \tH1 {font-family: tahoma; font-size : 22pt; color: #993333}\n
..\\Parameters\\LibCommonTransactions.h(221):     \tsmall {font-family: tahoma; font-size : 8pt}\n
..\\Parameters\\LibCommonTransactions.h(221):     \tH3{font-family: tahoma; font-size : 10pt; color: black}\n
..\\Parameters\\LibCommonTransactions.h(221):     \tA {FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: black; FONT-FAMILY: Tahoma; TEXT-DECORATIO
..\\Parameters\\LibCommonTransactions.h(221):     N: none}\n
..\\Parameters\\LibCommonTransactions.h(221):     \tA:hover{ FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: #993333; FONT-FAMILY: Tahoma;TEXT-DE
..\\Parameters\\LibCommonTransactions.h(221):     CORATION: underline}\n
..\\Parameters\\LibCommonTransactions.h(221):     \tTD {font-family: tahoma; font-size : 10pt; color: black}\n
..\\Parameters\\LibCommonTransactions.h(221):     </style>\n
..\\Parameters\\LibCommonTransactions.h(221):     \n
..\\Parameters\\LibCommonTransactions.h(221):     <BR><BR><center>\n
..\\Parameters\\LibCommonTransactions.h(221):     \n
..\\Parameters\\LibCommonTransactions.h(221):     <br clear="both"/><center><A HREF="welcome.pl?page=search" TARGET="body"><IMG BORDER="0" S
..\\Parameters\\LibCommonTransactions.h(221):     RC="/WebTours/images/flights.gif" \n
..\\Parameters\\LibCommonTransactions.h(221):     ALT="Search Flights Button"/></A>\n
..\\Parameters\\LibCommonTransactions.h(221):     <br clear="both"/><A HREF="welcome.pl?page=itinerary" TARGET="body"><IMG BORDER="0" SRC="/
..\\Parameters\\LibCommonTransactions.h(221):     WebTours/images/in_itinerary.gif" \n
..\\Parameters\\LibCommonTransactions.h(221):     ALT="Itinerary Button"/></A>\n
..\\Parameters\\LibCommonTransactions.h(221):     <br clear="both"/><A HREF="welcome.pl?page=menus" TARGET="body"><IMG BORDER="0" SRC="/WebT
..\\Parameters\\LibCommonTransactions.h(221):     ours/images/home.gif" \n
..\\Parameters\\LibCommonTransactions.h(221):     ALT="Home Button"/></A>\n
..\\Parameters\\LibCommonTransactions.h(221):     <br clear><A HREF="welcome.pl?signOff=1" TARGET="body"><IMG BORDER="0" SRC="/WebTours/imag
..\\Parameters\\LibCommonTransactions.h(221):     es/signoff.gif" \n
..\\Parameters\\LibCommonTransactions.h(221):     ALT="SignOff Button"/></A></center>\n
..\\Parameters\\LibCommonTransactions.h(221):     \n
..\\Parameters\\LibCommonTransactions.h(221):     </body>\n
..\\Parameters\\LibCommonTransactions.h(221):     </html>\n
..\\Parameters\\LibCommonTransactions.h(221): Resource "http://localhost:1080/WebTours/images/flights.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
..\\Parameters\\LibCommonTransactions.h(221): Found resource "http://localhost:1080/WebTours/images/in_itinerary.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary"  	[MsgId: MMSG-26659]
..\\Parameters\\LibCommonTransactions.h(221): Found resource "http://localhost:1080/WebTours/images/home.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary"  	[MsgId: MMSG-26659]
..\\Parameters\\LibCommonTransactions.h(221): Resource "http://localhost:1080/WebTours/images/signoff.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
..\\Parameters\\LibCommonTransactions.h(221): t=13766ms: Request done "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary"  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13766ms: Already connected [0] to localhost:1080  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13766ms: 631-byte request headers for "http://localhost:1080/WebTours/images/in_itinerary.gif" (RelFrameId=, Internal ID=19)
..\\Parameters\\LibCommonTransactions.h(221):     GET /WebTours/images/in_itinerary.gif HTTP/1.1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Referer: http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-User: ?1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Upgrade-Insecure-Requests: 1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Dest: frame\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Site: same-origin\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Mode: navigate\r\n
..\\Parameters\\LibCommonTransactions.h(221):     DNT: 1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept-Encoding: gzip, deflate\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept-Language: ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept: */*\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Host: localhost:1080\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Cookie: MSO=SID&1701728800; MTUserInfo=firstName&Jojo&address2&&username&jojo&hash&47&last
..\\Parameters\\LibCommonTransactions.h(221):     Name&Bean%0A&address1&&creditCard&&expDate&%0A\r\n
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13768ms: Already connected [5] to localhost:1080  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13768ms: 623-byte request headers for "http://localhost:1080/WebTours/images/home.gif" (RelFrameId=, Internal ID=20)
..\\Parameters\\LibCommonTransactions.h(221):     GET /WebTours/images/home.gif HTTP/1.1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Referer: http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-User: ?1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Upgrade-Insecure-Requests: 1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Dest: frame\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Site: same-origin\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Mode: navigate\r\n
..\\Parameters\\LibCommonTransactions.h(221):     DNT: 1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept-Encoding: gzip, deflate\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept-Language: ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept: */*\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Host: localhost:1080\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Cookie: MSO=SID&1701728800; MTUserInfo=firstName&Jojo&address2&&username&jojo&hash&47&last
..\\Parameters\\LibCommonTransactions.h(221):     Name&Bean%0A&address1&&creditCard&&expDate&%0A\r\n
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13769ms: 298-byte response headers for "http://localhost:1080/WebTours/images/in_itinerary.gif" (RelFrameId=, Internal ID=19)
..\\Parameters\\LibCommonTransactions.h(221):     HTTP/1.1 200 OK\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Date: Mon, 04 Dec 2023 22:26:52 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Server: Apache/2.2.21 (Win32)\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Last-Modified: Thu, 12 Jan 2012 13:30:28 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(221):     ETag: "10000000065d91-2dd-4b654c0620500"\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept-Ranges: bytes\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Content-Length: 733\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Keep-Alive: timeout=5, max=99\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Content-Type: image/gif\r\n
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13770ms: 733-byte response body for "http://localhost:1080/WebTours/images/in_itinerary.gif" (RelFrameId=, Internal ID=19)
..\\Parameters\\LibCommonTransactions.h(221): t=13770ms: Request done "http://localhost:1080/WebTours/images/in_itinerary.gif"  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13770ms: Server localhost has shut down the connection [5] prematurely (empty response, no HTTP headers received). Considering retry  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13770ms: Closed connection [5] to localhost:1080 after completing 1 request(s)  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13771ms: reporting user data point RETRY_KEEP_ALIVE  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13771ms: Connecting [5] to host 127.0.0.1:1080  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13771ms: Connected socket [5] from 127.0.0.1:2700 to 127.0.0.1:1080 in 0 ms  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13771ms: 623-byte request headers for "http://localhost:1080/WebTours/images/home.gif" (RelFrameId=, Internal ID=20)
..\\Parameters\\LibCommonTransactions.h(221):     GET /WebTours/images/home.gif HTTP/1.1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Referer: http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-User: ?1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Upgrade-Insecure-Requests: 1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Dest: frame\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Site: same-origin\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Sec-Fetch-Mode: navigate\r\n
..\\Parameters\\LibCommonTransactions.h(221):     DNT: 1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept-Encoding: gzip, deflate\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept-Language: ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept: */*\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Host: localhost:1080\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Cookie: MSO=SID&1701728800; MTUserInfo=firstName&Jojo&address2&&username&jojo&hash&47&last
..\\Parameters\\LibCommonTransactions.h(221):     Name&Bean%0A&address1&&creditCard&&expDate&%0A\r\n
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13775ms: 299-byte response headers for "http://localhost:1080/WebTours/images/home.gif" (RelFrameId=, Internal ID=20)
..\\Parameters\\LibCommonTransactions.h(221):     HTTP/1.1 200 OK\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Date: Mon, 04 Dec 2023 22:26:52 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Server: Apache/2.2.21 (Win32)\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Last-Modified: Thu, 12 Jan 2012 13:30:28 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(221):     ETag: "22000000065153-2b0-4b654c0620500"\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Accept-Ranges: bytes\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Content-Length: 688\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Keep-Alive: timeout=5, max=100\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Content-Type: image/gif\r\n
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13776ms: 688-byte response body for "http://localhost:1080/WebTours/images/home.gif" (RelFrameId=, Internal ID=20)
..\\Parameters\\LibCommonTransactions.h(221): t=13776ms: Request done "http://localhost:1080/WebTours/images/home.gif"  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(221): t=13847ms: 256-byte response headers for "http://localhost:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=18)
..\\Parameters\\LibCommonTransactions.h(221):     HTTP/1.1 200 OK\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Date: Mon, 04 Dec 2023 22:26:52 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Server: Apache/2.2.21 (Win32)\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Expires: Sun, 03 Dec 2023 22:26:52 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Keep-Alive: timeout=5, max=100\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Transfer-Encoding: chunked\r\n
..\\Parameters\\LibCommonTransactions.h(221):     Content-Type: text/html; charset=ISO-8859-1\r\n
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13848ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=18)
..\\Parameters\\LibCommonTransactions.h(221):     f84\r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13848ms: 2-byte chunked response overhead for "http://localhost:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=18)
..\\Parameters\\LibCommonTransactions.h(221):     \r\n
..\\Parameters\\LibCommonTransactions.h(221): t=13848ms: 3972-byte chunked response body for "http://localhost:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=18)
..\\Parameters\\LibCommonTransactions.h(221):     <!DOCTYPE html\n
..\\Parameters\\LibCommonTransactions.h(221):     \tPUBLIC "-//W3C//DTD XHTML 1.0 Transitional//EN"\n
..\\Parameters\\LibCommonTransactions.h(221):     \t "http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd">\n
..\\Parameters\\LibCommonTransactions.h(221):     <html xmlns="http://www.w3.org/1999/xhtml" lang="en-US" xml:lang="en-US">\n
..\\Parameters\\LibCommonTransactions.h(221):     <head>\n
..\\Parameters\\LibCommonTransactions.h(221):     <title>Flights List</title>\n
..\\Parameters\\LibCommonTransactions.h(221):     <meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1" />\n
..\\Parameters\\LibCommonTransactions.h(221):     </head>\n
..\\Parameters\\LibCommonTransactions.h(221):     <body bgcolor="#E0E7F1">\n
..\\Parameters\\LibCommonTransactions.h(221):     <style>blockquote {font-family: tahoma; font-size : 10pt}H1 {font-family: tahoma; font-siz
..\\Parameters\\LibCommonTransactions.h(221):     e : 22pt; color: #993333}small {font-family: tahoma; font-size : 8pt}H3 {font-family: taho
..\\Parameters\\LibCommonTransactions.h(221):     ma; font-size : 10pt; color: black}TD {font-family: tahoma; font-size : 8pt; color: black}
..\\Parameters\\LibCommonTransactions.h(221):     </style><BR/><BR/><h1><font color="#003366">&nbsp;&nbsp;<b>Itinerary</font></b></h1><block
..\\Parameters\\LibCommonTransactions.h(221):     quote><form method="post" action="itinerary.pl" enctype="application/x-www-form-urlencoded
..\\Parameters\\LibCommonTransactions.h(221):     ">\n
..\\Parameters\\LibCommonTransactions.h(221):     <center>\n
..\\Parameters\\LibCommonTransactions.h(221):     <TABLE BORDER="0" WIDTH="85%" CELLSPACING="0">\n
..\\Parameters\\LibCommonTransactions.h(221):     <TR bgcolor="#5E7884">\n
..\\Parameters\\LibCommonTransactions.h(221):       <TD colspan="4" align="center"><font color="white"><B>Jojo Bean\n
..\\Parameters\\LibCommonTransactions.h(221):      's Flight Transaction Summary</B></color></TD></TR>\n
..\\Parameters\\LibCommonTransactions.h(221):     \n
..\\Parameters\\LibCommonTransactions.h(221):     <!-- Flight #1 -->\n
..\\Parameters\\LibCommonTransactions.h(221):     <TR bgcolor="#EFF2F7">\n
..\\Parameters\\LibCommonTransactions.h(221):       <TD width="5%" rowspan="2" align="left" valign="top">\n
..\\Parameters\\LibCommonTransactions.h(221):     <b>\n
..\\Parameters\\LibCommonTransactions.h(221):     <label><input type="checkbox" name="1" value="on" /></label></font></b>\n
..\\Parameters\\LibCommonTransactions.h(221):     <input type="hidden" name="flightID" value="411585603-8185-JB"  />\n
..\\Parameters\\LibCommonTransactions.h(221):       </TD>\n
..\\Parameters\\LibCommonTransactions.h(221):       <TD width="45%" valign="top">\n
..\\Parameters\\LibCommonTransactions.h(221):           <b>&nbsp;&nbsp;5 Coach class tickets for :</b><br/>\n
..\\Parameters\\LibCommonTransactions.h(221):           <center><table border="0" width="85%"><tr><td>\n
..\\Parameters\\LibCommonTransactions.h(221):           <li><i>Jojo Bean      <li><i>      <li><i>      <li><i>      <li><i>\n
..\\Parameters\\LibCommonTransactions.h(221):           <li><i></i>\n
..\\Parameters\\LibCommonTransactions.h(221):           </td></tr></table></center>\n
..\\Parameters\\LibCommonTransactions.h(221):       </TD>\n
..\\Parameters\\LibCommonTransactions.h(221):       <TD width="5%" >.<br/>.<br/>.<br/>.</TD>\n
..\\Parameters\\LibCommonTransactions.h(221):       <TD width="45%" valign=top><b>Invoice sent to:</b><br/>\n
..\\Parameters\\LibCommonTransactions.h(221):           <center>\n
..\\Parameters\\LibCommonTransactions.h(221):           <Table width="80%" cellspacing="0" > <tr> <td>\n
..\\Parameters\\LibCommonTransactions.h(221):               Jojo Bean\n
..\\Parameters\\LibCommonTransactions.h(221):     <br/>\n
..\\Parameters\\LibCommonTransactions.h(221):               Baker<br/>\n
..\\Parameters\\LibCommonTransactions.h(221):               London<br/>\n
..\\Parameters\\LibCommonTransactions.h(221):               <br/>\n
..\\Parameters\\LibCommonTransactions.h(221):               Total Charge: $ 6415 <BR/> (CC: x-1111)\n
..\\Parameters\\LibCommonTransactions.h(221):           </td> </tr> </table>\n
..\\Parameters\\LibCommonTransactions.h(221):           </center>\n
..\\Parameters\\LibCommonTransactions.h(221):       </TD>\n
..\\Parameters\\LibCommonTransactions.h(221):     </TR>\n
..\\Parameters\\LibCommonTransactions.h(221):     <TR bgcolor="#EFF2F7">\n
..\\Parameters\\LibCommonTransactions.h(221):       <TD COLSPAN="3">\n
..\\Parameters\\LibCommonTransactions.h(221):       <b>Flight Details:</b><BR/>  <center>\n
..\\Parameters\\LibCommonTransactions.h(221):       12/04/2023\n
..\\Parameters\\LibCommonTransactions.h(221):      :  1pm : Flight 281 leaves London  for Sydney.<br>  </center>\n
..\\Parameters\\LibCommonTransactions.h(221):       </TD>\n
..\\Parameters\\LibCommonTransactions.h(221):     </TR>\n
..\\Parameters\\LibCommonTransactions.h(221):     \n
..\\Parameters\\LibCommonTransactions.h(221):     <TR bgcolor="#EFF2F7">\n
..\\Parameters\\LibCommonTransactions.h(221):       <TD COLSPAN="4">\n
..\\Parameters\\LibCommonTransactions.h(221):       <hr/>\n
..\\Parameters\\LibCommonTransactions.h(221):       </TD>\n
..\\Parameters\\LibCommonTransactions.h(221):     </TR>\n
..\\Parameters\\LibCommonTransactions.h(221):     \n
..\\Parameters\\LibCommonTransactions.h(221):     <!-- Flight #1 -->\n
